cdatetime;address;district;crimedescr;ucr_ncic_code;severity
09.01.2006 12:15;3561 TRUXEL RD;1;484G(A)PC USE FORGED CARD;2605;7
09.01.2006 12:20;1025 ALHAMBRA BLVD;3;242 PC  BATTERY CIVILIAN;1313;6
09.01.2006 12:30;2715 EDINGER AVE;4;290(A)(1)(A) FAIL REG-CHG ADD;3699;1
09.01.2006 12:38;ARCADE BLVD / RIO LINDA BLVD;2;594(B)(2)(A) VANDALISM/ -$400;2999;5
09.01.2006 12:38;4529 BROOKFIELD DR;5;TOWED/STORED VEHICLE;7000;8
09.01.2006 12:43;MACK RD / VALLEY HI DR;5;TRAFFIC-ACCIDENT-NON INJURY;5400;9
09.01.2006 12:50;1100 14TH ST;3;647(I) PEEPING TOM-INHAB DWELL;3611;3
09.01.2006 13:00;5340 MAPLETON WAY;5;594(B)(2)(A)VANDALISM GRAF-400;2999;1
09.01.2006 13:00;6001 RIVERSIDE BLVD;4;10851(A)VC TAKE VEH W/O OWNER;2404;2
09.01.2006 13:00;19TH ST / BIDWELL WAY;4;GANG ACTIVITY - I RPT;7000;4
09.01.2006 13:00;2630 PHYLLIS AVE;4;653M(B) PC ANNOY/RPT CALL HOME;5307;9
09.01.2006 13:00;1330 FLORIN RD;4;FRAUD-SWINDLE;2602;3
09.01.2006 13:03;4611 BROADWAY;6;TOWED/STORED VEHICLE;7000;4
09.01.2006 13:29;STOCKTON BLVD / BROADWAY;6;TOWED/STORED VEH-14602/6;7000;10
09.01.2006 13:31;28TH ST / H ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;9
09.01.2006 13:40;5TH ST / BROADWAY;4;TRAFFIC-ACCIDENT INJURY;5400;1
09.01.2006 13:41;10TH AVE / SANTA BUENA WAY;4;FILE-UNABLE TO DEFINE - I RPT;7000;10
09.01.2006 13:45;414 K ST;3;484 PETTY THEFT-SHOPLIFT;2303;4
09.01.2006 13:49;350 UNIVERSITY AVE;3;FOUND PROPERTY - I RPT;7000;8
09.01.2006 13:50;CALVINE RD / CARLIN AVE;5;TOWED/STORED VEH-14602/6;7000;9
09.01.2006 14:00;785 PLAZA AVE;2;484 PC   THEFT-LIC PLATE TABS;2399;10
09.01.2006 14:00;481 HARTNELL PL;3;459 PC  BURGLARY RESIDENCE;2204;8
09.01.2006 14:00;1689 ARDEN WAY;2;459 PC  BURGLARY VEHICLE;2299;5
09.01.2006 14:00;7568 32ND ST;5;TOWED/STORED VEHICLE;7000;6
09.01.2006 14:09;4756 0BROOKFIELD DR;5;TOWED/STORED VEH-14602/6;7000;5
09.01.2006 14:11;RANCHO CAMPO CT / RANCHO PLAZA DR;6;10851 VC AUTO THEFT LOCATE;2404;3
09.01.2006 14:12;2315 34TH ST;6;BATTERY - I RPT;7000;4
09.01.2006 14:13;2500 NEW MARKET DR;1;GANG ACTIVITY - I RPT;7000;10
09.01.2006 14:15;1200 J ST;3;484 PC   PETTY THEFT/INSIDE;2308;6
09.01.2006 14:20;2500 NEW MARKET DR;1;GANG ACTIVITY - I RPT;7000;5
09.01.2006 14:20;6761 GLORIA DR;4;484 PC   PETTY THEFT/INSIDE;2308;10
09.01.2006 14:25;X ST / 5TH ST;4;23152(A) VC DUI-ALCOHOL/DRUGS;5404;7
09.01.2006 14:45;DEL PASO BLVD / EL CAMINO AVE;2;647(B) PC   PROSTITUTION;4004;10
09.01.2006 14:45;33RD ST / 9TH AVE;6;TOWED/STORED VEH-14602/6;7000;4
09.01.2006 14:50;6600 BRUCEVILLE RD;5;459 PC  BURGLARY VEHICLE;2299;4
09.01.2006 15:00;2747 BRANCH ST;2;11364 HS POSS DRUG PARAPH;3599;6
09.01.2006 15:03;SHINING STAR DR / MEADOWVIEW RD;5;TRAFFIC-ACCIDENT INJURY;5400;2
09.01.2006 15:11;RIO CIDADE WAY / RIO ESTRADA WAY;4;20001(A) VC HIT/RUN INJ/DEATH;5401;10
09.01.2006 15:13;RIVER CITY WAY / BANNON CREEK DR;1;TRAFFIC-ACCIDENT-NON INJURY;5400;8
09.01.2006 15:14;NORTHGATE BLVD / SAN JUAN RD;1;TOWED/STORED VEH-14602/6;7000;10
09.01.2006 15:25;1525 STERLING ST;4;594(B)(2)(A) VANDALISM/ -$400;2999;1
09.01.2006 15:30;EL CAMINO AVE / EMPRESS ST;2;1203/2 PC VIOLATION OF PROBATI;5012;7
09.01.2006 15:30;N ST / 11TH ST;3;594(B)(1)PC  VANDALISM +$400;2999;4
09.01.2006 15:30;MACK RD / FRANKLIN BLVD;5;TOWED/STORED VEHICLE;7000;9
09.01.2006 15:30;ACADEMY WAY / KATHLEEN AVE;2;10851 VC AUTO THEFT LOCATE;2404;5
09.01.2006 15:33;2301 36TH ST;6;475(C) PASS FORGED NOTE;252006;8
09.01.2006 15:35;1732 KENWOOD ST;2;5150 WI DANGER SELF/OTHERS;7000;2
09.01.2006 15:35;113 K ST;3;666 0PC PETTY THEFT W/PRI CONV;2399;4
09.01.2006 15:42;DEL PASO BLVD / PALO VERDE AVE;2;23152(A) VC DUI-ALCOHOL/DRUGS;5404;7
09.01.2006 15:58;1422 C ST;3;PERSON INFORMATION - I RPT;7000;6
09.01.2006 16:00;7971 RUSH RIVER DR;4;10851(A)VC TAKE VEH W/O OWNER;2404;5
09.01.2006 16:00;6364 SEASTONE WAY;4;10851(A)VC TAKE VEH W/O OWNER;2404;8
09.01.2006 16:00;1820 ALHAMBRA BLVD;3;484 PC   PETTY THEFT/INSIDE;2308;5
09.01.2006 16:00;300 AHERN ST;3;MISSING PERSON I RPT;7000;8
09.01.2006 16:02;2400 DEL PASO BLVD;2;1203/2 PC VIOLATION OF PROBATI;5012;5
09.01.2006 16:15;7646 0BLUEBROOK WAY;5;SUSPICIOUS VEHICLE - I RPT;7000;8
09.01.2006 16:15;DEL PASO BLVD / PALO VERDE AVE;2;TOWED/STORED VEHICLE;7000;10
09.01.2006 16:30;3661 TRUXEL RD;1;666 0PC PETTY THEFT W/PRI CONV;2399;8
09.01.2006 16:35;HAWTHORNE ST / EL MONTE AVE;2;647(B) PC   PROSTITUTION;4004;10
09.01.2006 16:35;MEADOWVIEW RD / DETROIT BLVD;5;TRAFFIC-ACCIDENT INJURY;5400;8
09.01.2006 16:43;2659 KIT CARSON ST;4;166(A)(4) WILFUL DISOBEY CT OR;5005;10
09.01.2006 17:00;1105 25TH AVE;4;MISSING PERSON;7000;5
09.01.2006 17:00;LEMON HILL AVE / 65TH STREET EXPY;6;NON INJ HR/MAIL OUT REPORT;7000;1
09.01.2006 17:03;10TH ST / G ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;1
09.01.2006 17:08;MACARTHUR ST / DOOLITTLE ST;2;11364 HS POSS DRUG PARAPH;3599;5
09.01.2006 17:09;26TH ST / BROADWAY;4;TRAFFIC-ACCIDENT INJURY;5400;10
09.01.2006 17:15;24TH ST / FLORIN RD;4;NON INJ HR/MAIL OUT REPORT;7000;6
09.01.2006 17:24;2901 TRUXEL RD;1;242 PC  BATTERY CIVILIAN;1313;1
09.01.2006 17:30;622 LAKE FRONT DR;4;10851(A)VC TAKE VEH W/O OWNER;2404;3
09.01.2006 17:30;2451 MEADOWVIEW RD;5;MISSING PERSON;7000;4
09.01.2006 17:30;1209 L ST;3;20002(A) HIT/RUN;5401;1
09.01.2006 17:31;27TH ST / 2ND AVE;4;11350(B)HS POSSESS QUAALUDES;3582;1
09.01.2006 17:42;714 K ST;3;647(F) PC DIP - DISORDERLY;5311;4
09.01.2006 17:51;6 0KLONDIKE CT;1;11377(A)HS POSS AMPHETAMINES;3572;3
09.01.2006 18:00;2525 N ST;3;487(D) PC GRAND THEFT AUTO;2404;4
09.01.2006 18:05;33RD ST / 3RD AVE;6;647(B) PC   PROSTITUTION;4004;3
09.01.2006 18:20;6460 ROMACK CIR;4;11377(A)HS POSS AMPHETAMINES;3572;5
09.01.2006 18:23;MARTIN LUTHER KING JR BLVD / 7TH AVE;6;475(A)PC POSS FORGED CHK/NOTE;252006;1
09.01.2006 18:30;15 MORNING DOVE CIR;1;10851(A)VC TAKE VEH W/O OWNER;2404;4
09.01.2006 18:30;7600 AMBROSE WAY;4;484 PC PETTY THEFT;2399;4
09.01.2006 18:37;515 EL CAMINO AVE;2;FRAUD OR BUNCO - I RPT;7000;2
09.01.2006 18:40;32ND ST / 1ST AVE;6;647(B) PC   PROSTITUTION;4004;3
09.01.2006 18:45;1040 FLORIN RD;4;476 0PC PASS FICTICIOUS CHECK;2501;3
09.01.2006 18:45;EL CAMINO AVE / DEL PASO BLVD;2;NON INJ HR/MAIL OUT REPORT;7000;8
09.01.2006 18:45;577 LAS PALMAS AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;9
09.01.2006 18:45;FRUITRIDGE RD / SAMPSON BLVD;6;TOWED/STORED VEH-14602/6;7000;2
09.01.2006 18:50;11TH AVE / 53RD ST;6;TOWED/STORED VEH-14602/6;7000;1
09.01.2006 18:51;CAPITOL AVE / ALHAMBRA BLVD;3;TRAFFIC-ACCIDENT INJURY;5400;6
09.01.2006 18:58;5600 FOLSOM BLVD;3;476 0PC PASS FICTICIOUS CHECK;2501;3
09.01.2006 19:00;1140 WESTWARD WAY;1;10851(A)VC TAKE VEH W/O OWNER;2404;5
09.01.2006 19:04;6730 4TH AVE;6;ASSAULT WITH WEAPON - I RPT;7000;1
09.01.2006 19:05;36TH ST / 3RD AVE;6;647(B) PC   PROSTITUTION;4004;4
09.01.2006 19:12;1821 EXPOSITION BLVD;2;242 PC  BATTERY CIVILIAN;1313;3
09.01.2006 19:30;7767 LA RIVIERA DR;3;484 PETTY THEFT/LICENSE PLATE;2399;4
09.01.2006 19:30;521 INDIANA AVE;1;594(B)(1)PC  VANDALISM +$400;2999;4
09.01.2006 19:30;SAN JUAN RD / TRUXEL RD;1;594(B)(1)VANDALISM GRAF +$400;2999;1
09.01.2006 19:30;5707 SPILMAN AVE;3;594(B)(2)(A) VANDALISM/ -$400;2999;5
09.01.2006 19:30;7494 FRANKLIN BLVD;5;594(B)(2)(A) VANDALISM/ -$400;2999;1
09.01.2006 19:45;4100 NORTHGATE BLVD;1;487(A) PC GRAND THEFT-SHOPLIFT;2303;8
09.01.2006 19:56;1600 EXPO PKWY;2;459 PC  BURGLARY BUSINESS;2203;2
10.01.2006 00:00;2418 T ST;3;459 PC  BURGLARY VEHICLE;2299;5
10.01.2006 00:00;2519 C ST;3;459 PC  BURGLARY RESIDENCE;2204;7
10.01.2006 00:00;LAWRENCE DR / STOCKTON BLVD;6;TOWED/STORED VEH-14602/6;7000;6
10.01.2006 00:00;1500 7TH ST;3;459 PC  BURGLARY VEHICLE;2299;9
10.01.2006 00:00;5531 24TH ST;4;532 PC FRAUD OBTAIN MONEY ETC;2699;10
10.01.2006 00:00;2936 0LOGANSPORT DR;1;530/5 PC USE PERSONAL ID INFO;2604;9
10.01.2006 00:00;1820 FRIENZA AVE;2;459 PC  BURGLARY BUSINESS;2203;3
10.01.2006 00:01;68TH AVE / 21ST ST;5;11351/5 HS POSS SALE RCK COCAI;3532;4
10.01.2006 00:01;1720 L ST;3;459 PC  BURGLARY VEHICLE;2299;8
10.01.2006 00:01;3200 TRUXEL RD;1;459 PC  BURGLARY VEHICLE;2299;5
10.01.2006 00:01;5440 9TH AVE;6;459 PC  BURGLARY VEHICLE;2299;8
10.01.2006 00:01;5750 KEVINBERG DR;5;594(B)(2)(A) VANDALISM/ -$400;2999;1
10.01.2006 00:09;1217 D ST;3;5150 WI DANGER SELF/OTHERS;7000;7
10.01.2006 00:20;MACK RD / DEER CREEK DR;5;20002(A) HIT/RUN;5401;4
10.01.2006 00:25;MARTIN LUTHER KING JR BLVD / BROADWAY;6;11364 HS POSS DRUG PARAPH;3599;10
10.01.2006 00:30;4800 WESTLAKE PKWY;1;459 PC  BURGLARY VEHICLE;2299;7
10.01.2006 00:41;H ST / ALHAMBRA BLVD;3;11364 HS POSS DRUG PARAPH;3599;8
10.01.2006 00:52;12TH ST / E ST;3;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;2
10.01.2006 01:00;3555 AUBURN BLVD;2;MISSING PERSON;7000;3
10.01.2006 01:00;1044 SONOMA AVE;2;594(B)(1)PC  VANDALISM +$400;2999;2
10.01.2006 01:00;1250 WHITNEY AVE;3;594(B)(1)VANDALISM GRAF +$400;2999;3
10.01.2006 01:52;W EL CAMINO AVE / NORTHGATE BLVD;1;TOWED/STORED VEHICLE;7000;7
10.01.2006 01:59;8174 ELDER CREEK RD;6;10851 VC AUTO THEFT LOCATE;2404;9
10.01.2006 02:00;910 UNIVERSITY AVE;3;459 PC  BURGLARY BUSINESS;2203;5
10.01.2006 02:10;3724 47TH ST;6;245(A)(2) AWDW/FIREARM/CIVILIA;1315;9
10.01.2006 02:29;76 0GOOSE HAVEN CT;1;246 0PC SHOOT OCCUP DWELL/VEH;5213;9
10.01.2006 03:00;1204 56TH AVE;4;10851(A)VC TAKE VEH W/O OWNER;2404;5
10.01.2006 03:20;2860 GATEWAY OAKS DR;1;10851 VC AUTO THEFT LOCATE;2404;4
10.01.2006 03:45;6305 MCMAHON DR;6;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;1
10.01.2006 03:47;6305 MCMAHON DR;6;23153(A) VC DUI CAUSE INJURY;5404;7
10.01.2006 04:11;5770 FREEPORT BLVD;4;5150 WI DANGER SELF/OTHERS;7000;2
10.01.2006 04:29;211 HEMFORD CIR;5;ACCIDENTAL FIRES/ARSON -I RPT;7000;4
10.01.2006 04:35;1610 ARDEN WAY;2;594(B)(1)PC  VANDALISM +$400;2999;2
10.01.2006 05:00;24 SANTIAGO AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;3
10.01.2006 05:08;20TH ST / E ST;3;TOWED/STORED VEH-14602/6;7000;1
10.01.2006 06:30;87 SANDBURG DR;3;459 PC  BURGLARY RESIDENCE;2204;10
10.01.2006 07:00;90 ARDEN WAY;2;10851(A)VC TAKE VEH W/O OWNER;2404;6
10.01.2006 07:00;1133 48TH ST;3;459 PC  BURGLARY RESIDENCE;2204;8
10.01.2006 07:20;24TH ST / 53RD AVE;4;TOWED/STORED VEH-14602/6;7000;5
10.01.2006 07:24;5770 FREEPORT BLVD;4;CAR CLOUT -  I RPT;7000;6
10.01.2006 07:25;1535 ARCADE BLVD;2;TOWED/STORED VEH-14602/6;7000;3
10.01.2006 07:25;2673 ALTOS AVE;2;11350(A)HS POSS CNTRL SUBST;3532;3
10.01.2006 07:30;815 19TH ST;3;459 PC  BURGLARY RESIDENCE;2204;2
10.01.2006 07:54;PALO VERDE AVE / MARYSVILLE BLVD;2;TOWED/STORED VEHICLE;7000;1
10.01.2006 07:54;24TH ST / JOHN STILL DR;5;TRAFFIC-ACCIDENT-NON INJURY;5400;1
10.01.2006 08:00;731 SAN JUAN RD;1;211 PC ROBBERY-PURSE SNATCH;1210;8
10.01.2006 08:00;6617 LAKE PARK DR;4;484 PC  PETTY THEFT/ OUTSIDE;2309;5
10.01.2006 08:00;5645 POP BECKER ST;1;530/5 PC USE PERSONAL ID INFO;2604;9
10.01.2006 08:20;MARYSVILLE BLVD / ARCADE BLVD;2;TOWED/STORED VEHICLE;7000;8
10.01.2006 08:29;GRAND AVE / WILLOW ST;2;TOWED/STORED VEH-14602/6;7000;5
10.01.2006 08:42;4101 INNOVATOR DR;1;602(L)(1)TRESPASS REFUSE TO LV;5707;10
10.01.2006 08:43;2415 E ST;3;ACCIDENTAL FIRES/ARSON -I RPT;7000;1
10.01.2006 08:59;ARCADE BLVD / MARYSVILLE BLVD;2;TOWED/STORED VEH-14602/6;7000;1
10.01.2006 09:00;7TH ST / K ST;3;WARRANT SERVED - I RPT;7000;10
10.01.2006 09:00;2940 TRAP ROCK WAY;1;484G(A)PC USE FORGED CARD;2605;4
10.01.2006 09:04;YREKA AVE / 24TH ST;4;TOWED/STORED VEH-14602/6;7000;5
10.01.2006 09:16;DEL PASO BLVD / MARYSVILLE BLVD;2;TOWED/STORED VEH-14602/6;7000;2
10.01.2006 09:27;ELDER CREEK RD / FLORIN PERKINS RD;6;TRAFFIC-ACCIDENT INJURY;5400;2
10.01.2006 09:30;1560 MAYFIELD ST;1;484 PETTY THEFT/LICENSE PLATE;2399;1
10.01.2006 09:30;6633 GLORIA DR;4;459 PC  BURGLARY RESIDENCE;2204;9
10.01.2006 09:42;2620 69TH AVE;5;TOWED/STORED VEHICLE;7000;10
10.01.2006 09:54;480 REDWOOD AVE;2;MISSING PERSON;7000;6
10.01.2006 09:54;1546 034TH ST;3;CASUALTY REPORT;7000;7
10.01.2006 10:00;320066 0BRIDGEFORD DR;1;10851(A)VC TAKE VEH W/O OWNER;2404;9
10.01.2006 10:00;2901 TRUXEL RD;1;459 PC  BURGLARY VEHICLE;2299;4
10.01.2006 10:00;3541 KROY WAY;6;459 PC  BURGLARY RESIDENCE;2204;9
10.01.2006 10:03;1660 ARCADE BLVD;2;TOWED/STORED VEH-14602/6;7000;5
10.01.2006 10:15;33RD ST / 3RD AVE;6;484 PC   PETTY THEFT/INSIDE;2308;9
10.01.2006 10:23;H ST / 51ST ST;3;TOWED/STORED VEHICLE;7000;8
10.01.2006 10:35;6879 14TH AVE;6;GANG ACTIVITY - I RPT;7000;5
10.01.2006 11:00;MACK RD / TANGERINE AVE;5;LOST PROPERTY - I RPT;7000;9
10.01.2006 11:00;STOCKTON BLVD / LAWRENCE DR;6;TRAFFIC-ACCIDENT INJURY;5400;4
10.01.2006 11:00;19 E AL CT;2;TELEPEST -I RPT;7000;4
10.01.2006 11:02;GLEN ARVEN WAY / BREWERTON DR;1;TOWED/STORED VEHICLE;7000;7
10.01.2006 11:15;7500 14TH AVE;6;242 PC  BATTERY CIVILIAN;1313;5
10.01.2006 11:15;W RAILROAD AVE / 14TH AVE;6;TRAFFIC-ACCIDENT-NON INJURY;5400;4
10.01.2006 11:26;FRUITRIDGE RD / 65TH STREET EXPY;6;TRAFFIC-ACCIDENT INJURY;5400;7
10.01.2006 11:30;3700 DEL PASO RD;1;GANG ACTIVITY - I RPT;7000;1
10.01.2006 11:30;1000 18TH ST;3;487(A) PC GRAND THEFT;2303;1
10.01.2006 11:44;2562 TRACTION AVE;2;10851 VC AUTO THEFT LOCATE;2404;8
10.01.2006 11:58;ARCADE BLVD / MARYSVILLE BLVD;2;TOWED/STORED VEH-14602/6;7000;5
10.01.2006 12:00;8816 0GARDEN GLEN WAY;3;459 PC  BURGLARY VEHICLE;2299;10
10.01.2006 12:00;6222 RIVERSIDE BLVD;4;290(F)1 W/I 5 DAYS ADD CHANGE;3699;3
10.01.2006 12:01;8175 ALPINE AVE;6;SUSP PERS-NO CRIME - I RPT;7000;6
10.01.2006 12:03;1530 ARCADE BLVD;2;TOWED/STORED VEH-14602/6;7000;4
10.01.2006 12:08;16TH ST / W ST;3;TOWED/STORED VEHICLE;7000;6
10.01.2006 12:11;MARYSVILLE BLVD / ROANOKE AVE;2;TOWED/STORED VEH-14602/6;7000;1
10.01.2006 12:12;WESTERN AVE / FORD RD;2;10851 VC AUTO THEFT LOCATE;2404;7
10.01.2006 12:20;5551 WARDELL WAY;5;459 PC  BURGLARY RESIDENCE;2204;8
10.01.2006 12:23;HELEN WAY / FRUITRIDGE RD;4;TRAFFIC-ACCIDENT INJURY;5400;9
10.01.2006 12:25;3500 FLORIN RD;5;496(A) RECEIVE STOLEN PROPERTY;2803;4
10.01.2006 12:30;8009 BRUCEVILLE RD;5;MISSING PERSON;7000;5
10.01.2006 12:33;3110 W ST;6;242 PC  BATTERY CIVILIAN;1313;10
10.01.2006 12:39;2930 MARYSVILLE BLVD;2;TOWED/STORED VEHICLE;7000;5
10.01.2006 12:41;1418 PALO VERDE AVE;2;PETTY THEFT - I RPT;7000;7
10.01.2006 12:46;SITKA ST / MINT ST;3;11350(A)HS POSS CNTRL SUBST;3532;10
10.01.2006 12:51;401 W EL CAMINO AVE;1;4140 BP  POSS OF HYPO NEEDLE;3599;3
10.01.2006 12:53;1021 OLIVERA WAY;2;TOWED/STORED VEHICLE;7000;4
10.01.2006 13:00;DEL PASO BLVD / EL CAMINO AVE;2;11364 HS POSS DRUG PARAPH;3599;4
10.01.2006 13:00;3301 FONG RANCH RD;1;GANG ACTIVITY - I RPT;7000;1
10.01.2006 13:00;FAIR OAKS BLVD / CAMELLIA AVE;3;TRAFFIC-ACCIDENT INJURY;5400;6
10.01.2006 13:00;7TH ST / L ST;3;242 PC  BATTERY CIVILIAN;1313;2
10.01.2006 13:03;6879 14TH AVE;6;415(1) PC DISTURB PEACE/FIGHT;5311;6
10.01.2006 13:07;R ST / 16TH ST;3;TOWED/STORED VEHICLE;7000;8
10.01.2006 13:29;2250 68TH AVE;5;GANG ACTIVITY - I RPT;7000;4
10.01.2006 13:35;OLMSTEAD DR / KINNAIRD WAY;2;TOWED/STORED VEH-14602/6;7000;7
10.01.2006 13:45;732 HAYES AVE;2;10851 VC AUTO THEFT LOCATE;2404;1
10.01.2006 13:45;2101 C ST;3;FOUND PROPERTY - I RPT;7000;4
10.01.2006 13:54;5821 S LAND PARK DR;4;BURGLARY - I RPT;7000;1
10.01.2006 13:57;2681 FAIRFIELD ST;2;10851 VC AUTO THEFT LOCATE;2404;10
10.01.2006 14:00;2451 MEADOWVIEW RD;5;245(A)(1)AWDW/NO FIREARM/CIVIL;1315;5
10.01.2006 14:00;8341 FOLSOM BLVD;3;211 PC  ROBBERY UNSPECIFIED;1299;8
10.01.2006 14:00;6715 GLORIA DR;4;GANG ACTIVITY - I RPT;7000;10
10.01.2006 14:00;547 L ST;3;HOMICIDE ASSAULT - I RPT;7000;2
10.01.2006 14:00;6715 GLORIA DR;4;GANG ACTIVITY - I RPT;7000;9
10.01.2006 14:15;8391 FOLSOM BLVD;3;666 0PC PETTY THEFT W/PRI CONV;2399;5
10.01.2006 14:15;SHINING STAR DR / SPARROWOOD WAY;5;GANG ACTIVITY - I RPT;7000;9
10.01.2006 14:17;4611 S LAND PARK DR;4;23152(A) VC DUI-ALCOHOL/DRUGS;5404;9
10.01.2006 14:25;3555 AUBURN BLVD;2;MISSING PERSON;7000;8
10.01.2006 14:30;8291 CARIBBEAN WAY;3;FOUND PROPERTY - I RPT;7000;7
10.01.2006 14:30;4533 CEDARWOOD WAY;5;1708 US   THEFT OF MAIL;2310;2
10.01.2006 14:30;1407 21ST ST;3;487(A) GRAND THEFT-COIN MACHIN;2307;4
10.01.2006 14:34;3976 0ROBINRIDGE WAY;5;484E(D)PC FRAUD POSS CARD INFO;2605;10
10.01.2006 14:46;14TH AVE / MARTIN LUTHER KING JR BLVD;6;11378 HS POSS/SALE AMPHETAMINE;3571;2
10.01.2006 14:55;70 SEAVEY CIR;4;11357(C)HS POSS +28/5GR MARIJ;3562;5
10.01.2006 15:00;441 KESNER AVE;2;MISCELLANEOUS I RPT (ZMISC);7000;4
10.01.2006 15:03;19TH ST / O ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;5
10.01.2006 15:05;CONGRESS AVE / ALVARADO BLVD;2;10851 VC AUTO THEFT LOCATE;2404;3
10.01.2006 15:10;3RD ST / K ST;3;WARRANT SERVED - I RPT;7000;8
10.01.2006 15:15;1901 ARDEN WAY;2;10851(A)VC TAKE VEH W/O OWNER;2404;7
10.01.2006 15:30;35TH ST / BROADWAY;6;242 PC  BATTERY CIVILIAN;1313;1
10.01.2006 15:30;5451 LEMON HILL AVE;6;GANG ACTIVITY - I RPT;7000;7
10.01.2006 15:30;7150 24TH ST;4;487(A) PC GRAND THEFT;2303;2
10.01.2006 15:35;3555 AUBURN BLVD;2;MISSING PERSON;7000;9
10.01.2006 15:41;13TH ST / D ST;3;TRAFFIC-ACCIDENT INJURY;5400;3
10.01.2006 15:42;2311 LARAMIE LN;2;TOWED/STORED VEHICLE;7000;1
10.01.2006 15:58;MOREY AVE / ALTOS AVE;2;TOWED/STORED VEHICLE;7000;6
10.01.2006 16:00;6842 LINDBROOK WAY;5;459 PC  BURGLARY RESIDENCE;2204;8
10.01.2006 16:00;GREENHAVEN DR / FLORIN RD;4;484 PC  PETTY THEFT/ OUTSIDE;2309;1
10.01.2006 16:00;3250 MEADOWVIEW RD;5;459 PC  BURGLARY VEHICLE;2299;3
10.01.2006 16:05;MARYSVILLE BLVD / PALO VERDE AVE;2;TOWED/STORED VEHICLE;7000;10
10.01.2006 16:27;MANDY DR / MEADOWGATE DR;5;11357(B)HS POSS -28/5GR MARIJ;3562;3
10.01.2006 16:30;1425 YOUNGS AVE;2;FOUND PROPERTY - I RPT;7000;4
10.01.2006 16:30;7825 GRANDSTAFF DR;5;10851(A)VC TAKE VEH W/O OWNER;2404;5
10.01.2006 16:30;7259 ALPINE FROST DR;5;487(D)GRAND THEFT FIREARM/ANIM;2399;5
10.01.2006 16:36;EL CAMINO AVE / DEL PASO BLVD;2;TOWED/STORED VEH-14602/6;7000;6
10.01.2006 16:40;ALAMOS AVE / MARYSVILLE BLVD;2;TOWED/STORED VEHICLE;7000;9
10.01.2006 16:46;1701 ARDEN WAY;2;459 PC  BURGLARY BUSINESS;2203;5
10.01.2006 16:50;NORWOOD AVE / JESSIE AVE;2;TOWED/STORED VEH-14602/6;7000;2
10.01.2006 16:51;NOGALES ST / OSMER LN;2;12025(A)1)CONCLD GUN VEH/FEL;5202;9
10.01.2006 16:52;STOCKTON BLVD / LEMON HILL AVE;6;TRAFFIC-ACCIDENT INJURY;5400;5
10.01.2006 17:00;2241 ROYALE RD;2;10851(A)VC TAKE VEH W/O OWNER;2404;2
10.01.2006 17:00;3001 OTTUMWA DR;1;459 PC  BURGLARY BUSINESS;2203;7
10.01.2006 17:00;RIVERSIDE BLVD / W ST;3;TRAFFIC-ACCIDENT INJURY;5400;5
10.01.2006 17:00;480 LITTLE RIVER WAY;4;484 PC  PETTY THEFT/ OUTSIDE;2309;3
10.01.2006 17:00;50 THATCHER CIR;5;459 PC  BURGLARY VEHICLE;2299;7
10.01.2006 17:08;ARENA BLVD / INNOVATOR DR;1;TRAFFIC-ACCIDENT INJURY;5400;6
10.01.2006 17:30;1814 19TH ST;3;475(A)PC POSS FORGED CHK/NOTE;252006;6
10.01.2006 17:30;4995 STOCKTON BLVD;6;476 0PC PASS FICTICIOUS CHECK;2501;5
10.01.2006 17:30;3173 MARYSVILLE BLVD;2;NON INJ HR/MAIL OUT REPORT;7000;1
10.01.2006 17:30;ETHEL WAY / FRUITRIDGE RD;6;459 PC  BURGLARY VEHICLE;2299;3
10.01.2006 17:30;4100 NORTHGATE BLVD;1;484 PC PETTY THEFT;2399;6
10.01.2006 17:30;WATT AVE / US 50 EB;3;NON INJ HR/MAIL OUT REPORT;7000;9
10.01.2006 17:34;1701 ARDEN WAY;2;484 PETTY THEFT-SHOPLIFT;2303;3
10.01.2006 17:38;14TH AVE / 60TH ST;6;20001(A) VC HIT/RUN INJ/DEATH;5401;2
10.01.2006 17:40;1760 SOUTH AVE;2;SAFEKEEPING - I RPT;7000;9
10.01.2006 17:44;1886 0ARDEN WAY;2;484 PC PETTY THEFT;2399;9
10.01.2006 17:46;MACK RD / FRANKLIN BLVD;5;TOWED/STORED VEH-14602/6;7000;9
10.01.2006 17:50;4700 NATOMAS BLVD;1;666 0PC PETTY THEFT W/PRI CONV;2399;1
10.01.2006 18:00;1993 LEFORD WAY;5;459 PC  BURGLARY RESIDENCE;2204;10
10.01.2006 18:00;NORWOOD AVE / LAS PALMAS AVE;2;484 PC  PETTY THEFT/ OUTSIDE;2309;6
10.01.2006 18:00;1730 I ST;3;459 PC  BURGLARY VEHICLE;2299;4
10.01.2006 18:17;3020 FLORIN RD;5;211 PC  ROBBERY UNSPECIFIED;1299;7
10.01.2006 18:20;72 LAKESHORE CIR;4;459 PC  BURGLARY RESIDENCE;2204;3
